Entry	Entry name
Q7Z3T8	ZFY16_HUMAN
Q7Z3U7	MON2_HUMAN
Q7Z406	MYH14_HUMAN
Q7Z434	MAVS_HUMAN
Q7Z478	DHX29_HUMAN
Q7Z4G4	TRM11_HUMAN
Q7Z4H3	HDDC2_HUMAN
Q7Z4V5	HDGR2_HUMAN
Q7Z4W1	DCXR_HUMAN
Q7Z5K2	WAPL_HUMAN
Q7Z5L9	I2BP2_HUMAN
Q7Z5R6	AB1IP_HUMAN
Q7Z614	SNX20_HUMAN
Q7Z6I6	RHG30_HUMAN
Q7Z6J4	FGD2_HUMAN
Q7Z6K5	ARPIN_HUMAN
Q7Z6L1	TCPR1_HUMAN
Q7Z6Z7	HUWE1_HUMAN
Q7Z739	YTHD3_HUMAN
Q7Z7A4	PXK_HUMAN
Q7Z7C8	TAF8_HUMAN
Q7Z7F0	KHDC4_HUMAN
Q7Z7F7	RM55_HUMAN
Q7Z7G0	TARSH_HUMAN
Q7Z7H5	TMED4_HUMAN
Q7Z7N9	T179B_HUMAN
Q86SX6	GLRX5_HUMAN
Q86SZ2	TPC6B_HUMAN
Q86TI0	TBCD1_HUMAN
Q86TI2	DPP9_HUMAN
Q86TP1	PRUN1_HUMAN
Q86TU7	SETD3_HUMAN
Q86TX2	ACOT1_HUMAN
Q86U28	ISCA2_HUMAN
Q86U38	NOP9_HUMAN
Q86U42	PABP2_HUMAN
Q86U44	MTA70_HUMAN
Q86UA1	PRP39_HUMAN
Q86UE4	LYRIC_HUMAN
Q86UP2	KTN1_HUMAN
Q86UT6	NLRX1_HUMAN
Q86UX2	ITIH5_HUMAN
Q86UX7	URP2_HUMAN
Q86V81	THOC4_HUMAN
Q86V88	MGDP1_HUMAN
Q86VB7	C163A_HUMAN
Q86VM9	ZCH18_HUMAN
Q86VN1	VPS36_HUMAN
Q86VP6	CAND1_HUMAN
Q86VR2	RETR3_HUMAN
Q86VS8	HOOK3_HUMAN
Q86VX2	COMD7_HUMAN
Q86W42	THOC6_HUMAN
Q86W50	MET16_HUMAN
Q86W92	LIPB1_HUMAN
Q86WA6	BPHL_HUMAN
Q86WB0	NIPA_HUMAN
Q86WJ1	CHD1L_HUMAN
Q86WN1	FCSD1_HUMAN
Q86WQ0	NR2CA_HUMAN
Q86WV1	SKAP1_HUMAN
Q86WV6	STING_HUMAN
Q86X10	RLGPB_HUMAN
Q86X27	RGPS2_HUMAN
Q86X55	CARM1_HUMAN
Q86X76	NIT1_HUMAN
Q86X83	COMD2_HUMAN
Q86XL3	ANKL2_HUMAN
Q86XP3	DDX42_HUMAN
Q86XR2	NIBA3_HUMAN
Q86Y39	NDUAB_HUMAN
Q86Y82	STX12_HUMAN
Q86YP4	P66A_HUMAN
Q86YR5	GPSM1_HUMAN
Q86YS6	RAB43_HUMAN
Q86YS7	C2CD5_HUMAN
Q86YV0	RASL3_HUMAN
Q86YV5	PRAG1_HUMAN
Q8IU81	I2BP1_HUMAN
Q8IU85	KCC1D_HUMAN
Q8IUD2	RB6I2_HUMAN
Q8IUE6	H2A2B_HUMAN
Q8IUF8	RIOX2_HUMAN
Q8IUI8	CRLF3_HUMAN
Q8IUR0	TPPC5_HUMAN
Q8IUR6	CRERF_HUMAN
Q8IUR7	ARMC8_HUMAN
Q8IUX4	ABC3F_HUMAN
Q8IUX7	AEBP1_HUMAN
Q8IUZ5	AT2L2_HUMAN
Q8IV04	TB10C_HUMAN
Q8IV08	PLD3_HUMAN
Q8IV50	LYSM2_HUMAN
Q8IVB4	SL9A9_HUMAN
Q8IVB5	LIX1L_HUMAN
Q8IVD9	NUDC3_HUMAN
Q8IVH4	MMAA_HUMAN
Q8IVM0	CCD50_HUMAN
Q8IW45	NNRD_HUMAN
Q8IWA0	WDR75_HUMAN
Q8IWA5	CTL2_HUMAN
Q8IWB1	IPRI_HUMAN
Q8IWB7	WDFY1_HUMAN
Q8IWV7	UBR1_HUMAN
Q8IWX8	CHERP_HUMAN
Q8IWZ8	SUGP1_HUMAN
Q8IX05	CD302_HUMAN
Q8IX12	CCAR1_HUMAN
Q8IXB1	DJC10_HUMAN
Q8IXH7	NELFD_HUMAN
Q8IXI1	MIRO2_HUMAN
Q8IXI2	MIRO1_HUMAN
Q8IXJ6	SIR2_HUMAN
Q8IXM2	BAP18_HUMAN
Q8IXM3	RM41_HUMAN
Q8IXQ6	PARP9_HUMAN
Q8IXT5	RB12B_HUMAN
Q8IY17	PLPL6_HUMAN
Q8IY18	SMC5_HUMAN
Q8IY21	DDX60_HUMAN
Q8IY67	RAVR1_HUMAN
Q8IY81	SPB1_HUMAN
Q8IY95	TM192_HUMAN
Q8IYB3	SRRM1_HUMAN
Q8IYB8	SUV3_HUMAN
Q8IYI6	EXOC8_HUMAN
Q8IYJ2	CJ067_HUMAN
Q8IYJ3	SYTL1_HUMAN
Q8IYM9	TRI22_HUMAN
Q8IYQ7	THNS1_HUMAN
Q8IYT4	KATL2_HUMAN
Q8IZ07	AN13A_HUMAN
Q8IZ81	ELMD2_HUMAN
Q8IZ83	A16A1_HUMAN
Q8IZH2	XRN1_HUMAN
Q8IZL8	PELP1_HUMAN
Q8IZP0	ABI1_HUMAN
Q8IZQ5	SELH_HUMAN
Q8N0U8	VKORL_HUMAN
Q8N0W3	FCSK_HUMAN
Q8N0X4	CLYBL_HUMAN
Q8N0X7	SPART_HUMAN
Q8N108	MIER1_HUMAN
Q8N122	RPTOR_HUMAN
Q8N131	PORIM_HUMAN
Q8N138	ORML3_HUMAN
Q8N163	CCAR2_HUMAN
Q8N183	NDUF2_HUMAN
Q8N1B4	VPS52_HUMAN
Q8N1F7	NUP93_HUMAN
Q8N1G2	CMTR1_HUMAN
Q8N1G4	LRC47_HUMAN
Q8N1K5	THMS1_HUMAN
Q8N201	INT1_HUMAN
Q8N264	RHG24_HUMAN
Q8N2F6	ARM10_HUMAN
Q8N2G8	GHDC_HUMAN
Q8N2K0	ABD12_HUMAN
Q8N2U0	TM256_HUMAN
Q8N335	GPD1L_HUMAN
Q8N357	S35F6_HUMAN
Q8N386	LRC25_HUMAN
Q8N392	RHG18_HUMAN
Q8N3C0	ASCC3_HUMAN
Q8N3D4	EH1L1_HUMAN
Q8N3P4	VPS8_HUMAN
Q8N3U4	STAG2_HUMAN
Q8N465	D2HDH_HUMAN
Q8N4N3	KLH36_HUMAN
Q8N4P3	MESH1_HUMAN
Q8N4Q0	PTGR3_HUMAN
Q8N4T8	CBR4_HUMAN
Q8N5A5	ZGPAT_HUMAN
Q8N5C6	SRBD1_HUMAN
Q8N5G0	SIM20_HUMAN
Q8N5K1	CISD2_HUMAN
Q8N5M1	ATPF2_HUMAN
Q8N5M9	JAGN1_HUMAN
Q8N5N7	RM50_HUMAN
Q8N684	CPSF7_HUMAN
Q8N697	S15A4_HUMAN
Q8N6H7	ARFG2_HUMAN
Q8N6L1	KTAP2_HUMAN
Q8N6M0	OTU6B_HUMAN
Q8N6S5	AR6P6_HUMAN
Q8N6T3	ARFG1_HUMAN
Q8N766	EMC1_HUMAN
Q8N7H5	PAF1_HUMAN
Q8N806	UBR7_HUMAN
Q8N8A2	ANR44_HUMAN
Q8N8S7	ENAH_HUMAN
Q8N983	RM43_HUMAN
Q8N9N2	ASCC1_HUMAN
Q8N9N7	LRC57_HUMAN
Q8N9N8	EIF1A_HUMAN
Q8N9T8	KRI1_HUMAN
Q8NA61	CBY2_HUMAN
Q8NAV1	PR38A_HUMAN
Q8NB37	GALD1_HUMAN
Q8NB49	AT11C_HUMAN
Q8NB90	AFG2H_HUMAN
Q8NBF2	NHLC2_HUMAN
Q8NBF6	AVL9_HUMAN
Q8NBJ5	GT251_HUMAN
Q8NBJ7	SUMF2_HUMAN
Q8NBL1	PGLT1_HUMAN
Q8NBM4	UBAC2_HUMAN
Q8NBM8	PCYXL_HUMAN
Q8NBQ5	DHB11_HUMAN
Q8NBS9	TXND5_HUMAN
Q8NC51	PAIRB_HUMAN
Q8NC56	LEMD2_HUMAN
Q8NCA5	FA98A_HUMAN
Q8NCE2	MTMRE_HUMAN
Q8NCG7	DGLB_HUMAN
Q8NCN5	PDPR_HUMAN
Q8NCW5	NNRE_HUMAN
Q8ND24	RN214_HUMAN
Q8ND56	LS14A_HUMAN
Q8ND71	GIMA8_HUMAN
Q8ND76	CCNY_HUMAN
Q8NDB2	BANK1_HUMAN
Q8NDC0	MISSL_HUMAN
Q8NDX1	PSD4_HUMAN
Q8NDX5	PHC3_HUMAN
Q8NE71	ABCF1_HUMAN
Q8NE86	MCU_HUMAN
Q8NEB9	PK3C3_HUMAN
Q8NEJ9	NGDN_HUMAN
Q8NEU8	DP13B_HUMAN
Q8NEW0	ZNT7_HUMAN
Q8NEY8	PPHLN_HUMAN
Q8NEZ5	FBX22_HUMAN
Q8NF37	PCAT1_HUMAN
Q8NF50	DOCK8_HUMAN
Q8NF91	SYNE1_HUMAN
Q8NFC6	BD1L1_HUMAN
Q8NFD5	ARI1B_HUMAN
Q8NFF5	FAD1_HUMAN
Q8NFH3	NUP43_HUMAN
Q8NFH4	NUP37_HUMAN
Q8NFH5	NUP35_HUMAN
Q8NFI3	ENASE_HUMAN
Q8NFU3	TSTD1_HUMAN
Q8NFV4	ABHDB_HUMAN
Q8NFW8	NEUA_HUMAN
Q8NHG8	ZNRF2_HUMAN
Q8NHL6	LIRB1_HUMAN
Q8NHP8	PLBL2_HUMAN
Q8NHQ9	DDX55_HUMAN
Q8NHV1	GIMA7_HUMAN
Q8NHV4	NEDD1_HUMAN
Q8NI27	THOC2_HUMAN
Q8NI36	WDR36_HUMAN
Q8NI60	COQ8A_HUMAN
Q8TAE8	G45IP_HUMAN
Q8TAG9	EXOC6_HUMAN
Q8TAQ2	SMRC2_HUMAN
Q8TAT6	NPL4_HUMAN
Q8TB03	CX038_HUMAN
Q8TB24	RIN3_HUMAN
Q8TB61	S35B2_HUMAN
Q8TBA6	GOGA5_HUMAN
Q8TBC4	UBA3_HUMAN
Q8TBF2	PXL2B_HUMAN
Q8TBK6	ZCH10_HUMAN
Q8TBN0	R3GEF_HUMAN
Q8TBP6	S2540_HUMAN
Q8TBX8	PI42C_HUMAN
Q8TC07	TBC15_HUMAN
Q8TC12	RDH11_HUMAN
Q8TCD5	NT5C_HUMAN
Q8TCJ2	STT3B_HUMAN
Q8TCS8	PNPT1_HUMAN
Q8TCT9	HM13_HUMAN
Q8TCU6	PREX1_HUMAN
Q8TD19	NEK9_HUMAN
Q8TD55	PKHO2_HUMAN
Q8TDB6	DTX3L_HUMAN
Q8TDD1	DDX54_HUMAN
Q8TDH9	BL1S5_HUMAN
Q8TDN6	BRX1_HUMAN
Q8TDP1	RNH2C_HUMAN
Q8TDQ7	GNPI2_HUMAN
Q8TDW0	LRC8C_HUMAN
Q8TDX7	NEK7_HUMAN
Q8TDZ2	MICA1_HUMAN
Q8TE73	DYH5_HUMAN
Q8TEA8	DTD1_HUMAN
Q8TEM1	PO210_HUMAN
Q8TEQ0	SNX29_HUMAN
Q8TEQ6	GEMI5_HUMAN
Q8TET4	GANC_HUMAN
Q8TEX9	IPO4_HUMAN
Q8TF05	PP4R1_HUMAN
Q8WTT2	NOC3L_HUMAN
Q8WTW3	COG1_HUMAN
Q8WU39	MZB1_HUMAN
Q8WU76	SCFD2_HUMAN
Q8WU79	SMAP2_HUMAN
Q8WU90	ZC3HF_HUMAN
Q8WUA2	PPIL4_HUMAN
Q8WUA7	TB22A_HUMAN
Q8WUD4	CCD12_HUMAN
Q8WUF8	F172A_HUMAN
Q8WUH1	CHUR_HUMAN
Q8WUH2	TGFA1_HUMAN
Q8WUH6	TM263_HUMAN
Q8WUI4	HDAC7_HUMAN
Q8WUJ3	CEMIP_HUMAN
Q8WUM0	NU133_HUMAN
Q8WUM4	PDC6I_HUMAN
Q8WUW1	BRK1_HUMAN
Q8WUX9	CHMP7_HUMAN
Q8WUY1	THEM6_HUMAN
Q8WV28	BLNK_HUMAN
Q8WVC6	DCAKD_HUMAN
Q8WVJ2	NUDC2_HUMAN
Q8WVK2	SNR27_HUMAN
Q8WVM7	STAG1_HUMAN
Q8WVM8	SCFD1_HUMAN
Q8WVV9	HNRLL_HUMAN
Q8WVY7	UBCP1_HUMAN
Q8WW12	PCNP_HUMAN
Q8WW52	F151A_HUMAN
Q8WW59	SPRY4_HUMAN
Q8WWH5	TRUB1_HUMAN
Q8WWM7	ATX2L_HUMAN
Q8WWM9	CYGB_HUMAN
Q8WWP7	GIMA1_HUMAN
Q8WWQ0	PHIP_HUMAN
Q8WWQ8	STAB2_HUMAN
Q8WWV3	RT4I1_HUMAN
Q8WWW0	RASF5_HUMAN
Q8WWX9	SELM_HUMAN
Q8WWY3	PRP31_HUMAN
Q8WX92	NELFB_HUMAN
Q8WX93	PALLD_HUMAN
Q8WXA9	SREK1_HUMAN
Q8WXF1	PSPC1_HUMAN
Q8WXH0	SYNE2_HUMAN
Q8WXI9	P66B_HUMAN
Q8WXX5	DNJC9_HUMAN
Q8WY22	BRI3B_HUMAN
Q8WYA6	CTBL1_HUMAN
Q8WYJ6	SEPT1_HUMAN
Q8WYP3	RIN2_HUMAN
Q8WYP5	ELYS_HUMAN
Q8WZ82	OVCA2_HUMAN
Q8WZA0	LZIC_HUMAN
Q8WZA9	IRGQ_HUMAN
Q92466	DDB2_HUMAN
Q92499	DDX1_HUMAN
Q92506	DHB8_HUMAN
Q92520	FAM3C_HUMAN
Q92522	H1X_HUMAN
Q92530	PSMF1_HUMAN
Q92538	GBF1_HUMAN
Q92541	RTF1_HUMAN
Q92542	NICA_HUMAN
Q92544	TM9S4_HUMAN
Q92552	RT27_HUMAN
Q92556	ELMO1_HUMAN
Q92572	AP3S1_HUMAN
Q92574	TSC1_HUMAN
Q92575	UBXN4_HUMAN
Q92576	PHF3_HUMAN
Q92581	SL9A6_HUMAN
Q92597	NDRG1_HUMAN
Q92598	HS105_HUMAN
Q92599	SEPT8_HUMAN
Q92600	CNOT9_HUMAN
Q92604	LGAT1_HUMAN
Q92608	DOCK2_HUMAN
Q92609	TBCD5_HUMAN
Q92610	ZN592_HUMAN
Q92614	MY18A_HUMAN
Q92615	LAR4B_HUMAN
Q92616	GCN1_HUMAN
Q92619	HMHA1_HUMAN
Q92620	PRP16_HUMAN
Q92621	NU205_HUMAN
Q92623	TTC9A_HUMAN
Q92629	SGCD_HUMAN
Q92643	GPI8_HUMAN
Q92665	RT31_HUMAN
Q92667	AKAP1_HUMAN
Q92688	AN32B_HUMAN
Q92692	NECT2_HUMAN
Q92696	PGTA_HUMAN
Q92734	TFG_HUMAN
Q92747	ARC1A_HUMAN
Q92769	HDAC2_HUMAN
Q92785	REQU_HUMAN
Q92797	SYMPK_HUMAN
Q92804	RBP56_HUMAN
Q92820	GGH_HUMAN
Q92835	SHIP1_HUMAN
Q92841	DDX17_HUMAN
Q92851	CASPA_HUMAN
Q92878	RAD50_HUMAN
Q92879	CELF1_HUMAN
Q92882	OSTF1_HUMAN
Q92888	ARHG1_HUMAN
Q92890	UFD1_HUMAN
Q92896	GSLG1_HUMAN
Q92900	RENT1_HUMAN
Q92905	CSN5_HUMAN
Q92917	GPKOW_HUMAN
Q92918	M4K1_HUMAN
Q92922	SMRC1_HUMAN
Q92925	SMRD2_HUMAN
Q92930	RAB8B_HUMAN
Q92945	FUBP2_HUMAN
Q92947	GCDH_HUMAN
Q92959	SO2A1_HUMAN
Q92973	TNPO1_HUMAN
Q92974	ARHG2_HUMAN
Q92979	NEP1_HUMAN
Q93008	USP9X_HUMAN
Q93009	UBP7_HUMAN
Q93034	CUL5_HUMAN
Q93045	STMN2_HUMAN
Q93050	VPP1_HUMAN
Q93052	LPP_HUMAN
Q93062	RBPMS_HUMAN
Q93070	NAR4_HUMAN
Q93084	AT2A3_HUMAN
Q969E2	SCAM4_HUMAN
Q969E8	TSR2_HUMAN
Q969G3	SMCE1_HUMAN
Q969G5	CAVN3_HUMAN
Q969H8	MYDGF_HUMAN
Q969J3	BORC5_HUMAN
Q969N2	PIGT_HUMAN
Q969P0	IGSF8_HUMAN
Q969Q0	RL36L_HUMAN
Q969Q5	RAB24_HUMAN
Q969T9	WBP2_HUMAN
Q969U7	PSMG2_HUMAN
Q969V3	NCLN_HUMAN
Q969X1	LFG3_HUMAN
Q969X5	ERGI1_HUMAN
Q969Z3	MARC2_HUMAN
Q96A26	F162A_HUMAN
Q96A33	CCD47_HUMAN
Q96A35	RM24_HUMAN
Q96A57	TM230_HUMAN
Q96A65	EXOC4_HUMAN
Q96AA3	RFT1_HUMAN
Q96AB3	ISOC2_HUMAN
Q96AC1	FERM2_HUMAN
Q96AE4	FUBP1_HUMAN
Q96AG3	S2546_HUMAN
Q96AG4	LRC59_HUMAN
Q96AJ9	VTI1A_HUMAN
Q96AQ6	PBIP1_HUMAN
Q96AT1	K1143_HUMAN
Q96AX1	VP33A_HUMAN
Q96AZ6	ISG20_HUMAN
Q96B26	EXOS8_HUMAN
Q96B45	BORC7_HUMAN
Q96B97	SH3K1_HUMAN
Q96BJ3	AIDA_HUMAN
Q96BM9	ARL8A_HUMAN
Q96BN8	OTUL_HUMAN
Q96BP3	PPWD1_HUMAN
Q96BQ5	CC127_HUMAN
Q96BW5	PTER_HUMAN
Q96BW9	TAM41_HUMAN
Q96BX8	MOB3A_HUMAN
Q96BY6	DOC10_HUMAN
Q96BZ4	PLD4_HUMAN
Q96C01	F136A_HUMAN
Q96C19	EFHD2_HUMAN
Q96C23	GALM_HUMAN
Q96C86	DCPS_HUMAN
Q96C90	PP14B_HUMAN
Q96CD0	FBXL8_HUMAN
Q96CM8	ACSF2_HUMAN
Q96CN7	ISOC1_HUMAN
Q96CP2	FWCH2_HUMAN
Q96CS3	FAF2_HUMAN
Q96CT7	CC124_HUMAN
Q96CU9	FXRD1_HUMAN
Q96CV9	OPTN_HUMAN
Q96CW1	AP2M1_HUMAN
Q96CW5	GCP3_HUMAN
Q96CX2	KCD12_HUMAN
Q96D31	CRCM1_HUMAN
Q96D53	COQ8B_HUMAN
Q96D71	REPS1_HUMAN
Q96D96	HVCN1_HUMAN
Q96DA2	RB39B_HUMAN
Q96DB5	RMD1_HUMAN
Q96DE0	NUD16_HUMAN
Q96DG6	CMBL_HUMAN
Q96DH6	MSI2H_HUMAN
Q96DI7	SNR40_HUMAN
Q96DU3	SLAF6_HUMAN
Q96DV4	RM38_HUMAN
Q96E39	RMXL1_HUMAN
Q96EE3	SEH1_HUMAN
Q96EL3	RM53_HUMAN
Q96EM0	T3HPD_HUMAN
Q96EP0	RNF31_HUMAN
Q96EP5	DAZP1_HUMAN
Q96ES7	SGF29_HUMAN
Q96EV2	RBM33_HUMAN
Q96EV8	DTBP1_HUMAN
Q96EY1	DNJA3_HUMAN
Q96EY4	TMA16_HUMAN
Q96EY7	PTCD3_HUMAN
Q96EY8	MMAB_HUMAN
Q96F07	CYFP2_HUMAN
Q96F15	GIMA5_HUMAN
Q96F85	CNRP1_HUMAN
Q96F86	EDC3_HUMAN
Q96FN4	CPNE2_HUMAN
Q96FQ6	S10AG_HUMAN
Q96FS4	SIPA1_HUMAN
Q96FV2	SCRN2_HUMAN
Q96FV9	THOC1_HUMAN
Q96FW1	OTUB1_HUMAN
Q96FX7	TRM61_HUMAN
Q96FZ7	CHMP6_HUMAN
Q96G03	PGM2_HUMAN
Q96G21	IMP4_HUMAN
Q96G23	CERS2_HUMAN
Q96GD0	PLPP_HUMAN
Q96GG9	DCNL1_HUMAN
Q96GK7	FAH2A_HUMAN
Q96GM5	SMRD1_HUMAN
Q96GQ5	RUSF1_HUMAN
Q96GQ7	DDX27_HUMAN
Q96GS4	BORC6_HUMAN
Q96GX9	MTNB_HUMAN
Q96GZ6	S41A3_HUMAN
Q96H15	TIMD4_HUMAN
Q96H20	SNF8_HUMAN
Q96HC4	PDLI5_HUMAN
Q96HE7	ERO1A_HUMAN
Q96HJ9	FMC1_HUMAN
Q96HN2	SAHH3_HUMAN
Q96HR3	MED30_HUMAN
Q96HS1	PGAM5_HUMAN
Q96HY6	DDRGK_HUMAN
Q96I15	SCLY_HUMAN
Q96I24	FUBP3_HUMAN
Q96I25	SPF45_HUMAN
Q96I51	RCC1L_HUMAN
Q96I59	SYNM_HUMAN
Q96I99	SUCB2_HUMAN
Q96II8	LRCH3_HUMAN
Q96IJ6	GMPPA_HUMAN
Q96IU4	ABHEB_HUMAN
Q96IV0	NGLY1_HUMAN
Q96IX5	ATPMK_HUMAN
Q96IZ0	PAWR_HUMAN
Q96J01	THOC3_HUMAN
Q96J02	ITCH_HUMAN
Q96JB5	CK5P3_HUMAN
Q96JC1	VPS39_HUMAN
Q96JG6	VPS50_HUMAN
Q96JH7	VCIP1_HUMAN
Q96JJ3	ELMO2_HUMAN
Q96JJ7	TMX3_HUMAN
Q96JM3	CHAP1_HUMAN
Q96JP5	ZFP91_HUMAN
Q96JY6	PDLI2_HUMAN
Q96K17	BT3L4_HUMAN
Q96K19	RN170_HUMAN
Q96K37	S35E1_HUMAN
Q96K76	UBP47_HUMAN
Q96KA5	CLP1L_HUMAN
Q96KG9	SCYL1_HUMAN
Q96KP1	EXOC2_HUMAN
Q96KP4	CNDP2_HUMAN
Q96KQ7	EHMT2_HUMAN
Q96KR1	ZFR_HUMAN
Q96L91	EP400_HUMAN
Q96L92	SNX27_HUMAN
Q96LD4	TRI47_HUMAN
Q96LJ7	DHRS1_HUMAN
Q96M27	PRRC1_HUMAN
Q96ME7	ZN512_HUMAN
Q96MM6	HS12B_HUMAN
Q96MU7	YTDC1_HUMAN
Q96MW5	COG8_HUMAN
Q96N66	MBOA7_HUMAN
Q96NB2	SFXN2_HUMAN
Q96NC0	ZMAT2_HUMAN
Q96NT0	CC115_HUMAN
Q96P11	NSUN5_HUMAN
Q96P44	COLA1_HUMAN
Q96P48	ARAP1_HUMAN
Q96P63	SPB12_HUMAN
Q96P70	IPO9_HUMAN
Q96PC5	MIA2_HUMAN
Q96PD5	PGRP2_HUMAN
Q96PE3	INP4A_HUMAN
Q96PK6	RBM14_HUMAN
Q96PP8	GBP5_HUMAN
Q96PU4	UHRF2_HUMAN
Q96PU5	NED4L_HUMAN
Q96PU8	QKI_HUMAN
Q96Q05	TPPC9_HUMAN
Q96Q06	PLIN4_HUMAN
Q96Q11	TRNT1_HUMAN
Q96QD9	UIF_HUMAN
Q96QK1	VPS35_HUMAN
Q96QR8	PURB_HUMAN
Q96QU1	PCD15_HUMAN
Q96QU8	XPO6_HUMAN
Q96RF0	SNX18_HUMAN
Q96RL7	VP13A_HUMAN
Q96RP9	EFGM_HUMAN
Q96RQ3	MCCA_HUMAN
Q96RQ9	OXLA_HUMAN
Q96RS6	NUDC1_HUMAN
Q96RT1	ERBIN_HUMAN
Q96RU3	FNBP1_HUMAN
Q96S15	WDR24_HUMAN
Q96S19	MTL26_HUMAN
Q96S44	PRPK_HUMAN
Q96S52	PIGS_HUMAN
Q96S55	WRIP1_HUMAN
Q96S59	RANB9_HUMAN
Q96S97	MYADM_HUMAN
Q96S99	PKHF1_HUMAN
Q96SB3	NEB2_HUMAN
Q96SB4	SRPK1_HUMAN
Q96SI9	STRBP_HUMAN
Q96ST2	IWS1_HUMAN
Q96ST3	SIN3A_HUMAN
Q96SU4	OSBL9_HUMAN
Q96SZ5	AEDO_HUMAN
Q96T37	RBM15_HUMAN
Q96T51	RUFY1_HUMAN
Q96T60	PNKP_HUMAN
Q96T76	MMS19_HUMAN
Q96TA1	NIBA2_HUMAN
Q96TC7	RMD3_HUMAN
Q99417	MYCBP_HUMAN
Q99426	TBCB_HUMAN
Q99436	PSB7_HUMAN
Q99439	CNN2_HUMAN
Q99442	SEC62_HUMAN
Q99447	PCY2_HUMAN
Q99459	CDC5L_HUMAN
Q99460	PSMD1_HUMAN
Q99467	CD180_HUMAN
Q99471	PFD5_HUMAN
Q99490	AGAP2_HUMAN
Q99497	PARK7_HUMAN
Q99536	VAT1_HUMAN
Q99538	LGMN_HUMAN
Q99543	DNJC2_HUMAN
Q99567	NUP88_HUMAN
Q99570	PI3R4_HUMAN
Q99584	S10AD_HUMAN
Q99590	SCAFB_HUMAN
Q99598	TSNAX_HUMAN
Q99611	SPS2_HUMAN
Q99614	TTC1_HUMAN
Q99615	DNJC7_HUMAN
Q99623	PHB2_HUMAN
Q99627	CSN8_HUMAN
Q99643	C560_HUMAN
Q99653	CHP1_HUMAN
Q99683	M3K5_HUMAN
Q99714	HCD2_HUMAN
Q99715	COCA1_HUMAN
Q99719	SEPT5_HUMAN
Q99720	SGMR1_HUMAN
Q99729	ROAA_HUMAN
Q99731	CCL19_HUMAN
Q99733	NP1L4_HUMAN
Q99735	MGST2_HUMAN
Q99747	SNAG_HUMAN
Q99757	THIOM_HUMAN
Q99766	ATP5S_HUMAN
Q99798	ACON_HUMAN
Q99805	TM9S2_HUMAN
Q99807	COQ7_HUMAN
Q99816	TS101_HUMAN
Q99829	CPNE1_HUMAN
Q99832	TCPH_HUMAN
Q99836	MYD88_HUMAN
Q99848	EBP2_HUMAN
Q99873	ANM1_HUMAN
Q99943	PLCA_HUMAN
Q99961	SH3G1_HUMAN
Q99973	TEP1_HUMAN
Q99986	VRK1_HUMAN
Q9BPW8	NIPS1_HUMAN
Q9BPX5	ARP5L_HUMAN
Q9BQ39	DDX50_HUMAN
Q9BQ52	RNZ2_HUMAN
Q9BQ61	TRIR_HUMAN
Q9BQ67	GRWD1_HUMAN
Q9BQA1	MEP50_HUMAN
Q9BQA9	CYBC1_HUMAN
Q9BQB6	VKOR1_HUMAN
Q9BQD3	KXDL1_HUMAN
Q9BQE3	TBA1C_HUMAN
Q9BQE5	APOL2_HUMAN
Q9BQF6	SENP7_HUMAN
Q9BQG0	MBB1A_HUMAN
Q9BQI9	NRIP2_HUMAN
Q9BR76	COR1B_HUMAN
Q9BRA2	TXD17_HUMAN
Q9BRF8	CPPED_HUMAN
Q9BRG1	VPS25_HUMAN
Q9BRJ6	CG050_HUMAN
Q9BRJ7	TIRR_HUMAN
Q9BRP4	PAAF1_HUMAN
Q9BRP8	PYM1_HUMAN
Q9BRR6	ADPGK_HUMAN
Q9BRR9	RHG09_HUMAN
Q9BRT2	UQCC2_HUMAN
Q9BRT6	LLPH_HUMAN
Q9BRX2	PELO_HUMAN
Q9BRX8	PXL2A_HUMAN
Q9BRZ2	TRI56_HUMAN
Q9BS26	ERP44_HUMAN
Q9BS40	LXN_HUMAN
Q9BSD7	NTPCR_HUMAN
Q9BSF4	TIM29_HUMAN
Q9BSH4	TACO1_HUMAN
Q9BSH5	HDHD3_HUMAN
Q9BSJ2	GCP2_HUMAN
Q9BSJ8	ESYT1_HUMAN
Q9BSV6	SEN34_HUMAN
Q9BT09	CNPY3_HUMAN
Q9BT22	ALG1_HUMAN
Q9BT23	LIMD2_HUMAN
Q9BT40	INP5K_HUMAN
Q9BT78	CSN4_HUMAN
Q9BTC0	DIDO1_HUMAN
Q9BTD8	RBM42_HUMAN
Q9BTE1	DCTN5_HUMAN
Q9BTE3	MCMBP_HUMAN
Q9BTE6	AASD1_HUMAN
Q9BTM9	URM1_HUMAN
Q9BTT0	AN32E_HUMAN
Q9BTU6	P4K2A_HUMAN
Q9BTV4	TMM43_HUMAN
Q9BTW9	TBCD_HUMAN
Q9BTY7	HGH1_HUMAN
Q9BTZ2	DHRS4_HUMAN
Q9BU02	THTPA_HUMAN
Q9BU23	LMF2_HUMAN
Q9BU61	NDUF3_HUMAN
Q9BU76	MMTA2_HUMAN
Q9BUB7	TMM70_HUMAN
Q9BUF5	TBB6_HUMAN
Q9BUH6	PAXX_HUMAN
Q9BUJ2	HNRL1_HUMAN
Q9BUL5	PHF23_HUMAN
Q9BUL8	PDC10_HUMAN
Q9BUN8	DERL1_HUMAN
Q9BUP3	HTAI2_HUMAN
